molecule_id,smiles,mol_weight,logp,hbd,hba,source
DL_03586,Nc1nc(O)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1,338.21900000000005,4.375600000000001,2,5,downloaded
DL_03587,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1F,289.289,2.2188,0,5,downloaded
DL_03588,N#CC1(c2cc(CC(=O)O)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,386.33300000000014,3.825980000000002,2,4,downloaded
DL_03589,Brc1cccc2c3c([nH]c12)C=NCC3,249.11099999999996,2.905400000000001,1,1,downloaded
DL_03590,CCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,292.4260000000001,3.5107000000000026,0,2,downloaded
DL_03592,COCc1c2ccoc2c(OC)c2oc(=O)ccc12,260.24499999999995,2.6942000000000013,0,5,downloaded
DL_03593,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,272.3879999999999,3.6092000000000026,2,2,downloaded
DL_03594,COc1cc(O)ccc1/C=C1\SC(=O)NC1=O,251.26299999999998,1.7247,2,5,downloaded
DL_03595,Nc1cccc(CCc2nc3ccccc3c3nc(N)nn23)c1,304.357,2.2271,2,6,downloaded
DL_03596,Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1,337.3140000000001,2.3183,1,7,downloaded
DL_03599,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2,326.31600000000003,2.5764000000000005,0,6,downloaded
DL_03600,COc1cc2nc(N3CCC(C(=O)NC4CCCC4)CC3)nc(N)c2cc1OC,399.49500000000023,2.5044000000000004,2,7,downloaded
DL_03601,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC2CCC2)c1=O,482.5120000000003,1.8769,3,7,downloaded
DL_03602,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)(C)[C@H](C)C3=O,382.45600000000013,4.919500000000005,0,5,downloaded
DL_03603,CSCC[C@H](NC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,452.57700000000017,1.119400000000002,5,5,downloaded
DL_03604,CCCOc1cccc(C(=O)OCC(O)CNC(C)C)c1,295.379,1.9911,2,5,downloaded
DL_03605,NNc1nc2ccccc2c(=O)n1N,191.19399999999996,-0.6040999999999999,3,6,downloaded
DL_03606,COc1ccc(S(=O)(=O)N2CN(C)C(=O)C[C@@H]2C(=O)NO)cc1,343.361,-0.6204999999999989,2,6,downloaded
DL_03607,CC(C)NCC(O)COC(=O)c1ccc(CO)cc1,267.325,0.6945999999999997,3,5,downloaded
DL_03608,C=CC[C@@](C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCCCC,314.4260000000001,0.7346999999999992,4,4,downloaded
DL_03609,COc1cc(CN2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,345.40300000000013,1.2251,2,8,downloaded
DL_03610,C=C(C)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3,320.344,4.781200000000004,1,4,downloaded
DL_03611,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CC2)cc1,325.4740000000001,2.0829999999999993,2,4,downloaded
DL_03612,N#CC1(c2cc(CC(O)CO)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,402.37600000000015,3.0945800000000014,3,5,downloaded
DL_03613,Cc1ccc(C(=O)NNC(=O)c2c(C)nc3ccccn23)cc1,308.341,2.0259400000000003,2,4,downloaded
DL_03614,COC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,275.31199999999995,0.6586999999999998,2,7,downloaded
DL_03615,Brc1ccc2nc(N3CCNCC3)cnc2c1,293.16799999999995,1.8018999999999998,1,4,downloaded
DL_03616,C[C@H](N)Cc1c2ccoc2cc2ccoc12.Cl,251.713,3.490500000000002,1,3,downloaded
DL_03617,COc1ccc2cc3c(ccc4oc([N+](=O)[O-])cc43)cc2c1,293.278,4.656000000000003,0,4,downloaded
DL_03618,C=C1[C@H](CCCCCCCCCCCC)[C@H]1CC(=O)[O-].[Na+],302.43399999999997,1.2436,0,2,downloaded
DL_03619,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,270.24,2.576800000000001,3,5,downloaded
DL_03620,COc1ccc(CCNCC(O)COC(=O)c2ccc(N)cc2)cc1OC,374.4370000000001,1.636,3,7,downloaded
DL_03621,Nc1nc2c3cccc(O)c3nc(Cc3ccc4c(c3)OCO4)n2n1,335.32300000000004,1.8847999999999996,2,8,downloaded
DL_03622,CCNc1cccnc1N1CCN(C(=O)c2cccc3cc[nH]c23)CC1,349.43800000000005,2.9571000000000014,2,4,downloaded
DL_03623,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1,372.4650000000001,2.2779,0,5,downloaded
DL_03624,Nc1ccc2nc(N3CCNCC3)cnc2c1,229.287,0.6215999999999993,2,5,downloaded
DL_03625,NS(=O)(=O)c1nc2ccc(O)cc2s1,230.27,0.6493,2,5,downloaded
DL_03626,Nc1nc(S)c2cc(Sc3ccc4ccccc4c3)ccc2n1,335.45700000000005,4.805100000000003,2,5,downloaded
DL_03627,Nc1nc(N)c2cc(NC(=O)CCc3ccc(Cl)cc3)ccc2n1,341.802,3.0189000000000012,3,5,downloaded
DL_03628,Nc1nc(N)c2c(CSc3ccc4ccccc4c3)cccc2n1,332.4320000000001,4.239700000000002,2,5,downloaded
DL_03629,COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2,273.29200000000003,1.4452999999999996,1,6,downloaded
DL_03630,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2CO)ccc1Cl,381.8410000000001,1.1814,3,5,downloaded
DL_03631,Nc1nc(N)c2c(n1)CCC(Cc1ccc(OC(F)(F)F)cc1)C2,338.333,2.887200000000001,2,5,downloaded
DL_03632,OCc1cc(-c2ccc(O)cc2)no1,191.186,1.5394999999999999,2,4,downloaded
DL_03634,CCN(C(C)=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,391.47500000000014,2.8981000000000003,1,4,downloaded
DL_03636,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc(O)c2)cc1,496.52300000000014,3.544920000000001,4,7,downloaded
DL_03637,NCCc1c[nH]c2ccccc12,160.21999999999997,1.6691,2,1,downloaded
DL_03638,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,356.4660000000001,4.7203200000000045,0,5,downloaded
DL_03639,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2oc(Cn3oc(=O)[nH]c3=O)cc2c1,487.39000000000027,4.485320000000003,1,8,downloaded
DL_03640,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)(C)C)cc1,460.53400000000016,3.5127200000000016,3,6,downloaded
DL_03642,C/C(=C\c1ccccc1)c1cc(=O)c2ccccc2o1,262.308,4.353500000000003,0,2,downloaded
DL_03643,OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,363.3770000000001,2.4675000000000002,2,8,downloaded
DL_03644,Nc1nc(N)c2c(Cl)c(Cl)ccc2n1,229.07000000000002,2.101,2,4,downloaded
DL_03645,Nc1ncnc2c1ncn2Cc1ccccc1F,243.24499999999998,1.5958999999999999,1,5,downloaded
DL_03646,Br.CCN(CC)CCCOc1c2occc2cc2ccc(=O)oc12,396.28100000000006,4.227800000000004,0,5,downloaded
DL_03647,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccc([N+](=O)[O-])cc2)cc1,481.51200000000017,4.121820000000002,2,7,downloaded
DL_03648,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)cc3)cccc12,360.86600000000004,4.360000000000003,1,3,downloaded
DL_03649,Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(Cl)c1-2,338.19400000000013,2.2375,3,2,downloaded
DL_03650,CC(C)NCC(O)COC(=O)c1cccc(F)c1,255.289,1.3413999999999995,2,4,downloaded
DL_03652,C[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C,296.292,3.951800000000002,2,3,downloaded
DL_03653,CC(C)NCC(O)COC(=O)c1cccc2ccccc12,287.35900000000004,2.3555,2,4,downloaded
DL_03654,Nc1nc(O)c2ncn(CCCCP(=O)(O)CP(=O)(O)O)c2n1,365.223,0.2998999999999999,5,8,downloaded
DL_03655,O=C(Nc1ccc(-c2ccc3c(c2)CCCC3)oc1=O)c1ccccc1,345.39799999999997,4.4379000000000035,1,3,downloaded
DL_03656,Nc1nc(N)c2c([S+]([O-])c3ccc(Cl)c(Cl)c3)cccc2n1,353.23400000000004,3.2677000000000005,2,5,downloaded
DL_03657,CC1(C)CCN=C(N)C1,126.20300000000002,1.1636000000000002,1,2,downloaded
DL_03658,Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1CNCCO,301.34200000000004,2.5463600000000004,2,5,downloaded
DL_03659,Nc1nc(N)c2c([S+]([O-])c3ccc4ccccc4c3)cccc2n1,334.40400000000005,3.1141000000000023,2,5,downloaded
DL_03660,CCN(CC)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,377.4920000000001,3.371500000000002,1,4,downloaded
DL_03661,Cc1nc2ccccn2c1C(=O)NNC(=O)c1ccc(Oc2ccccc2)cc1,386.41100000000006,3.5098200000000013,2,5,downloaded
DL_03662,Cc1nc2ccccn2c1C(=O)Nc1ccccc1,251.289,2.8950200000000006,1,3,downloaded
DL_03663,O=c1c(-c2ccc(O)cc2O)coc2cc(O)cc(O)c12,286.23900000000003,2.2823999999999995,4,6,downloaded
DL_03664,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)c1,473.4070000000001,4.4859000000000036,1,7,downloaded
DL_03665,CC(CCc1ccc(F)cc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,429.5760000000003,4.535500000000004,2,4,downloaded
DL_03666,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.5170000000001,0.08690000000000164,2,7,downloaded
DL_03667,COC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2,277.305,1.306,0,6,downloaded
DL_03668,Cn1nc(S(N)(=O)=O)sc1=N,194.24100000000004,-1.3915299999999995,2,6,downloaded
DL_03669,COCCNc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,392.41900000000015,2.2375,2,9,downloaded
DL_03670,CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,333.77500000000003,2.6781000000000006,0,5,downloaded
DL_03671,CC(C)NCC(O)COC(=O)c1ccc(F)cc1,255.289,1.3413999999999997,2,4,downloaded
DL_03673,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1,276.719,3.6427000000000023,1,2,downloaded
DL_03674,CC1=C(C(=O)OC(C)(C)C)N2C(=O)/C(=C\OC(=O)C(C)(C)C)[C@H]2S(=O)(=O)C1,399.46500000000015,1.6720000000000002,0,7,downloaded
DL_03675,CCCC(=O)Nc1ccc(Nc2cccc(OC)c2)cc1,284.359,4.177400000000002,2,3,downloaded
DL_03676,Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(F)c1-2,321.7390000000001,1.7231999999999998,3,2,downloaded
DL_03677,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,314.3630000000002,2.6778000000000004,1,5,downloaded
DL_03678,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3o2)CC1,350.4220000000001,3.2220000000000013,1,5,downloaded
DL_03679,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2[N+](=O)[O-])CC1,351.36600000000016,2.4335000000000004,1,5,downloaded
DL_03681,CC(C)NCC(O)COc1ccc(CCOC2CCCCC2)cc1,335.4880000000001,3.3161000000000014,2,4,downloaded
DL_03683,Nc1ccc(C/C(=N/Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)C(=O)O)cc1,421.3090000000001,4.794300000000002,3,6,downloaded
DL_03684,CC(=O)NCC1CN(c2ccc(-c3ccc(N4CCOCC4)c(=O)cc3)cc2)C(=O)O1,423.4690000000002,2.0116999999999994,1,6,downloaded
DL_03685,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C2CC2Cn2oc(=O)[nH]c2=O)c1,487.43400000000025,4.494520000000004,1,7,downloaded
DL_03686,CNC1C2CCC(C2)C1C,139.242,1.6403999999999999,1,1,downloaded
DL_03687,CC(C)(C)NCC(O)COC(=O)c1ccc(OCc2ccccc2)cc1,357.45,3.171400000000002,2,5,downloaded
DL_03689,C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O,367.4050000000001,2.0510000000000006,2,5,downloaded
DL_03690,Cc1ccc(C(=O)OCC(O)CNC(C)C)cc1,251.32600000000002,1.5107199999999996,2,4,downloaded
DL_03691,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Br)cc3)ccc2n1,406.67100000000005,3.391300000000001,3,5,downloaded
DL_03692,CC(N)Cc1ccc2c(c1)CCC2,175.27499999999995,2.065,1,1,downloaded
DL_03693,CCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,297.276,4.121000000000003,1,3,downloaded
DL_03696,c1ccc(Cn2cnc3c(N4CCCC4)ncnc32)cc1,279.347,2.4748,0,5,downloaded
DL_03698,CC(C)(C)NCC(O)COC(=O)c1ccc(C=O)cc1,279.33599999999996,1.4049,2,5,downloaded
DL_03700,CC(=O)NC1c2ccccc2-c2ccc(C(=O)N=C(N)N)cc21.Cl,344.80199999999996,1.7279,3,2,downloaded
DL_03701,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,474.357,4.849700000000003,1,5,downloaded
DL_03702,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,308.333,3.609600000000002,1,4,downloaded
DL_03703,COc1ccc(-c2ccc(Cl)cc2)c(CC(=O)O)c1,276.71899999999994,3.6427000000000023,1,2,downloaded
DL_03704,Oc1cnnc2nc3ccccc3n12,186.174,0.9830999999999999,1,5,downloaded
DL_03705,Nc1nc(N)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1,334.40400000000005,3.1141000000000014,2,5,downloaded
DL_03706,Nc1ccc(C/C(=N\Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)C(=O)O)cc1,421.3090000000001,4.794300000000002,3,6,downloaded
DL_03708,Nc1nc(O)nc2ccc(Sc3ccc4ccccc4c3)cc12,319.38900000000007,4.222000000000002,2,5,downloaded
DL_03709,Nc1nc(N)c2c(Cl)c(NC(=O)CCc3ccc(Cl)cc3)ccc2n1,376.24700000000007,3.6723000000000017,3,5,downloaded
DL_03710,C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,319.71,4.509300000000003,1,3,downloaded
DL_03711,O=[N+]([O-])c1cc2cc3ccccc3c(Br)c2o1,292.088,4.256700000000001,0,3,downloaded
DL_03712,CCOC(=O)C1=C(O)C(=O)N(CC2CCCCC2)C1,267.32499999999993,1.7840999999999998,1,4,downloaded
DL_03713,COc1cc(C)cc(-c2nn(C)cc2-c2cc(N3CCOCC3)nc(-c3cccnc3)n2)c1,442.5230000000002,3.7597200000000024,0,8,downloaded
DL_03714,CC(C)NCC(O)COC(=O)c1ccc(OCc2ccccc2)cc1,343.423,2.7813000000000008,2,5,downloaded
DL_03715,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Cl)cc3)ccc2n1,362.22,3.2822000000000013,3,5,downloaded
DL_03716,Nc1nc(S)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,367.45500000000004,3.4867000000000017,2,6,downloaded
DL_03717,COc1nnc(-c2ccncc2)cc1C(N)=O,230.22699999999998,0.6460999999999999,1,5,downloaded
DL_03718,CC(C)C(=O)c1c(O)cc(O)c(C(=O)C(C)C)c1O,266.29299999999995,2.480800000000001,3,5,downloaded
DL_03719,Cc1ccc([C@H]2CC(c3cc(Cl)ccc3O)=NN2C(=O)c2snnc2C)cc1,412.90200000000016,4.505440000000004,1,6,downloaded
DL_03721,Cc1cccc(C(=O)OCC(O)CNC(C)C)c1,251.326,1.51072,2,4,downloaded
DL_03722,CCc1nnc2c(NC(C)C)nc3ccccc3n12,255.325,2.6602000000000006,1,5,downloaded
DL_03723,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC,324.34600000000006,4.732000000000003,2,3,downloaded
DL_03725,O=C(Cc1ccccc1)Nc1[nH]nc(-c2ccc(F)cc2)c1-c1ccncc1,372.4030000000001,4.459000000000003,2,3,downloaded
DL_03726,COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,344.41500000000013,2.0144,2,7,downloaded
DL_03727,O=C1c2ccccc2-c2n[nH]c3cccc1c23,220.231,2.774300000000001,1,2,downloaded
DL_03728,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CCCC2)cc1,353.5280000000002,2.863200000000001,2,4,downloaded
DL_03729,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2c(ccn2C)c1,365.4770000000001,2.921500000000001,3,4,downloaded
DL_03730,CC(C)C(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,376.46000000000004,3.3640000000000017,1,4,downloaded
DL_03731,CC(C)NCC(O)COc1cccc2ccccc12,259.34900000000005,2.5775000000000006,2,3,downloaded
DL_03732,O=C(O)/C(Cc1ccc(O)c([N+](=O)[O-])c1)=N\Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,467.2900000000002,4.825900000000001,3,8,downloaded
DL_03733,COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,292.379,1.1891999999999998,2,4,downloaded
DL_03735,COc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2,291.3540000000001,3.636000000000002,1,3,downloaded
DL_03736,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,423.29200000000003,2.9647000000000014,2,6,downloaded
DL_03737,COc1cc(C)cc(-c2c(-c3cc(N4CCOCC4)nc(-c4cccnc4)n3)cnn2C)c1,442.523,3.7597200000000015,0,8,downloaded
DL_03738,CN(C)C(=O)c1cccc(COc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)c1,428.9240000000001,2.8063000000000002,2,7,downloaded
DL_03739,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C#N)nn3)cccc12,353.40700000000004,2.3682800000000004,1,6,downloaded
DL_03740,Clc1ccc2nc(N3CCNCC3)cnc2c1,248.71699999999998,1.6927999999999996,1,4,downloaded
DL_03741,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2cccc(C(F)(F)F)c2)c1,449.47700000000015,4.128900000000003,2,7,downloaded
DL_03743,Nn1c(C(F)(F)F)nc2ccccc2c1=O,229.16100000000003,1.1291,1,4,downloaded
DL_03745,Cc1c(NC(=O)Cc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12,357.41700000000014,3.4370200000000004,3,5,downloaded
DL_03746,Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1,318.40500000000003,4.098600000000002,2,5,downloaded
DL_03747,Cn1c2ccccc2n2c(=O)c(-c3cccs3)nnc12,282.32800000000003,2.3097000000000003,0,6,downloaded
DL_03748,COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,232.32699999999997,2.5890200000000005,1,2,downloaded
DL_03749,CN1CCN2CC(c3ccccc3)c3ccccc3C2C1,278.39900000000006,3.1206000000000014,0,2,downloaded
DL_03750,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,246.194,-1.6836,3,6,downloaded
DL_03751,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl,334.641,2.630400000000001,1,3,downloaded
DL_03752,CC(C)NCC(O)COc1ccc(CCOCC2CCCC2)cc1,335.4880000000001,3.1736000000000013,2,4,downloaded
DL_03754,NS(=O)(=O)c1cccc2ccccc12,207.254,1.4872,1,2,downloaded
DL_03755,CNCC1NCC(c2ccccc2)c2ccccc21,252.36100000000002,2.682200000000001,2,2,downloaded
DL_03757,CC(N)Cc1ccc2c(c1)OCO2,179.21899999999997,1.3050000000000002,1,3,downloaded
DL_03759,CSc1nnc(-c2ccncc2)cc1C(N)=O,246.29500000000002,1.3594,1,5,downloaded
DL_03760,Cc1cc(O)cc(-c2nn(C)cc2-c2cc(N3CCOCC3)nc(-c3cccnc3)n2)c1,428.49600000000015,3.4567200000000016,1,8,downloaded
DL_03761,CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,259.31299999999993,1.0746999999999998,2,6,downloaded
DL_03762,Fc1cccc2ncc(N3CCNCC3)nc12,232.26199999999994,1.1784999999999997,1,4,downloaded
DL_03764,Oc1nc(S)nc2ccc(Sc3ccc4ccccc4c3)cc12,336.4410000000001,4.928500000000003,2,5,downloaded
DL_03765,CCCC1CCCC(N)=N1,140.23000000000002,1.6962000000000002,1,2,downloaded
DL_03768,O=c1[nH]c(=O)n(C2COC(CO)C(O)C2)cc1I,368.12699999999995,-1.1755999999999998,3,6,downloaded
DL_03769,COC(=O)Cc1ccc(OCCCOc2cc3c(cc2O)CCO3)cc1,358.3900000000001,2.890500000000001,1,6,downloaded
DL_03770,Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,355.4410000000001,0.4372000000000008,3,5,downloaded
DL_03771,c1ccc2c(c1)CCCc1nc(-c3c[nH]cn3)[nH]c1-2,250.30500000000004,2.9555,2,2,downloaded
DL_03772,Oc1nc2ccccc2nc1N1CCNCC1,230.27099999999993,0.7449999999999997,2,5,downloaded
DL_03773,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,346.427,2.1635999999999997,0,5,downloaded
DL_03774,Cn1nc(-c2ccc(F)cc2)c(-c2ccncc2)c1N,268.295,2.8704,1,4,downloaded
DL_03775,COc1ccc2nc(N3CCNCC3)cnc2c1,244.29799999999997,1.0479999999999996,1,5,downloaded
DL_03776,O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1,380.444,2.8214000000000006,0,5,downloaded
DL_03777,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,437.3190000000002,3.2677000000000023,1,6,downloaded
DL_03778,O=C(O)C1CN(c2cnc3ccccc3n2)CCN1,258.281,0.4926,2,5,downloaded
DL_03780,Cc1nc(NC(=O)C2CCCC2)c(C)c(C)c1O,248.32599999999994,2.8411600000000017,2,3,downloaded
DL_03781,Cc1nc(NC(=O)c2ccc(F)cc2)c(C)c(C)c1O,274.29499999999996,3.1038600000000023,2,3,downloaded
DL_03783,CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,375.8560000000001,3.7043000000000026,0,5,downloaded
DL_03784,CNc1ncnc2c1ncn2Cc1cccc(O)c1,255.281,1.6219,2,6,downloaded
DL_03785,CCOC(=O)C1=C(O)C(=O)N(Cc2ccccn2)C1,262.26500000000004,0.7990000000000002,1,5,downloaded
DL_03786,Cc1cc(O)cc(-c2c(-c3cc(N4CC(O)C4)nc(-c4cccnc4)n3)cnn2C)c1,414.46900000000005,2.801020000000001,2,8,downloaded
DL_03787,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nn3)cccc12,362.84200000000004,3.1500000000000012,1,5,downloaded
DL_03788,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccccn2)c1,339.351,2.2070999999999996,1,6,downloaded
DL_03789,NC(=O)c1cc(-c2ccncc2)nnc1Cl,234.646,1.2909,1,4,downloaded
DL_03790,CCC1(F)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,350.34900000000005,3.0568000000000017,0,5,downloaded
DL_03791,N#Cc1c(F)c(F)c2nc(-c3ccc(C(F)(F)F)cc3)nc(N)c2c1F,368.24000000000007,4.186780000000001,1,4,downloaded
DL_03792,CCn1c(=O)c2ccccc2n2nc(SC)nc12,260.322,1.7859999999999998,0,6,downloaded
DL_03793,CN(C=O)c1ncnc2c1ncn2Cc1ccccc1F,285.28200000000004,1.6062999999999998,0,5,downloaded
DL_03795,Cc1c([N+](=O)[O-])oc2c1ccc1ccccc12,227.21900000000002,3.802620000000002,0,3,downloaded
DL_03796,CCCc1cc(=O)oc2c(C(=O)[C@H](C)[C@H](C)O)c(O)c3c(c12)OC(C)(C)C=C3,386.44400000000013,3.8349000000000038,2,6,downloaded
DL_03798,CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,273.38399999999996,2.2146999999999997,2,5,downloaded
DL_03799,CC(=O)Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1,297.289,3.501100000000002,1,4,downloaded
DL_03801,CC(=O)Nc1nc(O)c2ccccc2n1,203.20100000000002,1.2937999999999996,2,4,downloaded
DL_03802,CCc1nnc2c(NC3CC3)nc3ccccc3n12,253.30899999999997,2.4142,1,5,downloaded
DL_03803,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)c1ccccc1,386.4920000000001,2.668,0,5,downloaded
DL_03804,Cc1nc(NC(=O)c2ccc3c(c2)OCO3)c(C)c(C)c1O,300.314,2.6934600000000013,2,5,downloaded
DL_03805,CC[C@H](C)N[C@H](C)[C@@H](O)c1ccccc1.Cl,243.77800000000002,2.9184000000000014,2,2,downloaded
DL_03808,CC(C)N[C@@H]1CCc2c(ccc(O)c2O)[C@H]1O,237.299,1.4440000000000002,4,4,downloaded
DL_03809,O=C(O)/C(Cc1ccccc1[N+](=O)[O-])=N/Nc1nc(-c2ccc(N3CCOCC3)cc2)cs1,467.5070000000003,3.650100000000003,2,9,downloaded
DL_03810,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl,395.82400000000007,1.2736999999999996,3,5,downloaded
DL_03812,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,303.39000000000004,4.516400000000003,1,4,downloaded
DL_03813,CC(C)(CNC(=O)N1CCOCC1)NCC(O)COC(=O)c1ccccc1F,397.4470000000001,0.7534000000000011,3,6,downloaded
DL_03814,CCOC(=O)C1=C(O)C(=O)N(c2ccccc2)C1,247.25,1.4084,1,4,downloaded
DL_03815,CSc1nc2nc(Cl)c3ccccc3n2n1,250.71400000000003,2.6528,0,5,downloaded
DL_03816,COc1ccc2ccc3oc([N+](=O)[O-])cc3c2c1OC,273.24399999999997,3.511400000000002,0,5,downloaded
DL_03817,Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,351.38700000000006,2.903600000000001,2,6,downloaded
DL_03819,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,252.347,0.5974,3,4,downloaded
DL_03820,Oc1cc(Nc2ccccc2)ncn1,187.202,1.9257999999999993,2,4,downloaded
DL_03821,Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,256.24,2.5199,1,5,downloaded
DL_03822,Cc1[nH]c(-c2ccccc2)nc1-c1cccnc1,235.29,3.4471200000000017,1,2,downloaded
